amount,transaction_type,location,time,device_id,label
2543.71,Transfer,Los Angeles,23,1015,1
700.47,Cheque,Los Angeles,18,1070,0
4913.87,POS,New York,2,1046,0
1257.36,Online,Boston,22,1066,0
376.09,BillPay,Los Angeles,14,1030,0
3319.1,BillPay,Chicago,3,1075,0
2980.88,Transfer,Los Angeles,5,1007,0
2081.58,POS,Houston,9,1088,0
2116.74,ATM,New York,17,1060,0
3927.47,POS,Chicago,15,1043,0
986.61,Cheque,Miami,17,1049,0
4103.06,BillPay,Atlanta,5,1034,0
3247.25,Transfer,New York,18,1075,1
2100.66,Online,Houston,16,1060,0
2295.56,POS,San Francisco,17,1084,0
1290.67,BillPay,Houston,12,1089,0
3763.05,ATM,Seattle,6,1054,0
2569.24,Transfer,Seattle,19,1065,0
1611.06,Online,San Francisco,11,1013,0
2984.29,POS,Dallas,1,1003,0
4978.71,ATM,Los Angeles,11,1016,0
2181.96,Online,Atlanta,11,1068,0
4604.25,Cheque,Boston,23,1023,1
1731.63,BillPay,Boston,3,1048,0
283.12,Cheque,Atlanta,3,1054,0
1029.17,BillPay,Houston,17,1070,0
2099.29,ATM,San Francisco,15,1022,0
1105.98,Cheque,San Francisco,13,1080,0
11.13,BillPay,Miami,16,1011,0
4575.86,Transfer,New York,16,1010,1
4220.96,ATM,Chicago,2,1074,0
3714.04,BillPay,Seattle,5,1097,0
847.39,POS,Boston,22,1028,0
610.61,BillPay,Los Angeles,12,1061,0
347.35,Cheque,Chicago,8,1052,0
3622.91,Transfer,Houston,20,1047,1
4644.75,Online,Miami,8,1099,1
2158.37,Online,Chicago,7,1090,0
604.51,BillPay,Miami,16,1085,0
2566.84,Online,Boston,15,1065,0
1750.67,BillPay,Boston,15,1099,0
1880.38,Transfer,Los Angeles,18,1047,0
3110.44,Online,San Francisco,23,1093,1
3596.4,Cheque,Houston,15,1058,0
561.91,Cheque,Dallas,13,1070,0
187.6,POS,Atlanta,19,1056,0
4971.71,BillPay,Los Angeles,13,1075,0
1171.31,Online,Boston,13,1002,0
278.61,Cheque,New York,13,1080,0
957.48,Transfer,San Francisco,11,1031,0
204.4,Transfer,Atlanta,5,1007,0
1965.14,POS,New York,19,1086,0
4013.98,Transfer,Los Angeles,12,1029,1
1712.81,Transfer,Chicago,15,1014,0
2226.48,Online,Dallas,8,1073,0
3381.18,BillPay,Miami,1,1054,0
2549.38,ATM,Atlanta,21,1037,0
4308.61,Transfer,Atlanta,2,1014,1
4331.52,Transfer,Los Angeles,9,1029,1
59.45,ATM,Atlanta,19,1045,0
3892.45,Transfer,Miami,1,1063,1
2309.06,Online,Miami,23,1025,1
4944.31,Online,New York,9,1077,1
2421.33,ATM,Chicago,7,1066,0
4934.61,Cheque,Miami,16,1035,0
3775.3,Transfer,Dallas,21,1089,1
1250.54,Cheque,Atlanta,0,1077,0
2696.59,Transfer,New York,5,1030,0
4960.76,BillPay,Boston,6,1077,0
4289.08,Transfer,New York,14,1039,1
495.86,Online,Dallas,17,1073,0
3534.8,POS,San Francisco,8,1072,0
1734.44,POS,New York,7,1045,0
44.84,POS,Boston,9,1041,0
2023.37,POS,Miami,3,1017,0
1181.42,Cheque,Seattle,19,1099,0
4096.16,Cheque,Seattle,7,1035,0
1693.28,Transfer,Seattle,0,1075,0
4139.34,Cheque,San Francisco,7,1049,0
12.98,Transfer,Boston,22,1060,0
1546.02,BillPay,Dallas,11,1039,0
1213.41,Transfer,Los Angeles,22,1002,0
1175.5,POS,Seattle,14,1081,0
350.25,ATM,Los Angeles,12,1006,0
943.75,ATM,San Francisco,15,1030,0
2782.19,Online,Los Angeles,22,1064,0
1463.89,Online,Atlanta,17,1094,0
2092.8,Transfer,San Francisco,0,1063,0
1890.57,ATM,Los Angeles,16,1076,0
4380.77,POS,New York,15,1092,0
4527.44,Cheque,Seattle,22,1002,0
2469.86,POS,Chicago,4,1092,0
1657.48,POS,Houston,19,1034,0
542.94,Transfer,San Francisco,20,1014,0
4767.48,Transfer,Miami,9,1020,1
310.53,BillPay,Houston,5,1061,0
1495.27,POS,Dallas,11,1082,0
1497.35,POS,San Francisco,9,1027,0
1608.8,Transfer,San Francisco,21,1003,0
829.79,Transfer,Los Angeles,16,1012,0
3917.98,BillPay,San Francisco,1,1078,0
621.26,BillPay,Seattle,18,1050,0
3178.18,Online,Boston,19,1047,1
627.99,ATM,Boston,5,1038,0
361.97,POS,Dallas,12,1095,0
4548.05,POS,Atlanta,8,1066,0
958.74,BillPay,Chicago,11,1093,0
4108.04,BillPay,Atlanta,17,1057,0
2727.71,Online,Seattle,7,1083,0
398.5,ATM,Seattle,17,1001,0
4777.69,Online,New York,22,1024,1
1242.34,ATM,Boston,21,1010,0
4299.63,Cheque,Houston,1,1000,0
852.36,POS,Miami,7,1047,0
4271.17,Online,San Francisco,9,1047,1
76.01,BillPay,Chicago,8,1009,0
2563.78,Online,Miami,23,1080,1
3849.52,Cheque,Atlanta,17,1029,0
4674.63,Online,Miami,7,1034,1
4546.92,POS,New York,18,1018,0
4099.93,Cheque,Chicago,2,1052,0
4442.07,BillPay,Chicago,8,1033,0
1004.11,BillPay,New York,12,1031,0
1428.08,Transfer,Seattle,8,1075,0
1451.95,Cheque,New York,19,1080,0
1891.5,Transfer,Seattle,11,1005,0
1972.67,Transfer,Houston,22,1012,0
2727.33,POS,Dallas,12,1085,0
807.8,Online,Seattle,7,1074,0
3459.32,BillPay,Miami,14,1063,0
846.16,BillPay,Seattle,12,1006,0
1558.44,Online,Dallas,20,1044,0
2521.69,BillPay,Atlanta,12,1044,0
3984.24,Online,San Francisco,16,1084,1
3699.95,Cheque,New York,14,1064,0
3231.22,POS,San Francisco,21,1093,0
787.31,POS,New York,18,1018,0
2739.76,POS,Houston,2,1046,0
446.36,Online,Boston,13,1045,0
1893.04,Online,Miami,9,1028,0
2073.45,ATM,Miami,16,1098,0
208.66,BillPay,Atlanta,7,1083,0
1377.2,BillPay,Boston,17,1099,0
4778.69,ATM,Boston,11,1060,0
4768.63,ATM,New York,16,1064,0
1768.11,POS,Miami,22,1022,0
225.07,ATM,Miami,10,1094,0
903.68,Online,Boston,8,1050,0
1967.17,Transfer,New York,21,1062,0
4739.42,Online,Seattle,23,1098,1
714.58,ATM,Seattle,23,1021,0
3819.94,BillPay,Dallas,22,1070,0
552.33,Online,Los Angeles,14,1032,0
4906.48,BillPay,Chicago,8,1099,0
1914.27,Online,Houston,11,1043,0
3878.42,BillPay,New York,10,1006,0
1719.53,Cheque,Seattle,16,1090,0
3142.07,Online,Atlanta,5,1001,1
968.16,BillPay,Chicago,7,1016,0
738.64,Transfer,Chicago,9,1064,0
4690.94,POS,Chicago,14,1057,0
4589.06,Online,Boston,3,1029,1
4438.47,Transfer,Dallas,17,1085,1
3130.91,POS,Atlanta,10,1091,0
4043.26,Online,Los Angeles,8,1096,1
354.49,Transfer,Atlanta,8,1025,0
1680.6,Transfer,Atlanta,7,1034,0
1575.38,Cheque,New York,2,1062,0
3181.87,Transfer,Dallas,20,1074,1
1786.23,Cheque,San Francisco,17,1070,0
751.05,ATM,Dallas,13,1027,0
2986.37,BillPay,San Francisco,2,1024,0
4073.78,POS,Los Angeles,16,1060,0
1916.8,BillPay,New York,3,1030,0
670.02,BillPay,Boston,20,1053,0
991.47,Cheque,Chicago,17,1066,0
1195.04,BillPay,New York,14,1096,0
1506.49,Transfer,Boston,18,1050,0
3217.55,Cheque,New York,21,1057,0
3008.72,BillPay,Boston,5,1033,0
3483.44,Cheque,New York,14,1058,0
1818.88,ATM,Dallas,6,1020,0
4121.75,Cheque,Dallas,11,1055,0
1028.4,Online,Dallas,15,1036,0
2350.51,Transfer,Chicago,8,1063,0
4006.68,POS,Houston,19,1018,0
908.99,Online,Miami,4,1084,0
558.22,Online,San Francisco,10,1077,0
4419.58,Online,Dallas,1,1073,1
1721.22,BillPay,Houston,21,1052,0
3422.51,Cheque,San Francisco,15,1070,0
136.49,Cheque,New York,3,1092,0
3453.33,BillPay,Los Angeles,4,1062,0
1587.35,Transfer,Boston,6,1061,0
288.15,BillPay,Houston,5,1071,0
3052.97,BillPay,Atlanta,23,1076,1
1211.61,BillPay,Seattle,21,1018,0
1940.17,Transfer,Houston,9,1074,0
412.1,Transfer,Dallas,13,1001,0
744.34,ATM,Dallas,7,1005,0
1496.91,ATM,Houston,13,1028,0
457.9,ATM,Boston,13,1040,0
4555.02,ATM,San Francisco,19,1050,0
40.17,Cheque,New York,22,1004,0
2424.46,Online,Seattle,2,1040,0
625.0,Online,New York,0,1061,0
1545.32,ATM,Chicago,8,1029,0
4631.04,ATM,Boston,8,1061,0
816.86,POS,Dallas,21,1099,0
4829.5,Online,Chicago,1,1026,1
1036.91,POS,New York,15,1049,0
3710.41,POS,New York,7,1081,0
2737.92,BillPay,Seattle,5,1051,0
4423.55,Cheque,Miami,22,1048,0
2774.43,Transfer,New York,12,1061,0
2677.45,Online,San Francisco,0,1099,0
985.34,ATM,San Francisco,18,1059,0
839.48,ATM,Houston,14,1079,0
4583.28,Transfer,Seattle,0,1053,1
1645.91,Online,Seattle,9,1004,0
1866.69,ATM,Dallas,0,1008,0
3801.52,ATM,New York,11,1033,0
1700.73,BillPay,Miami,10,1097,0
4760.79,POS,Atlanta,16,1035,0
3692.26,ATM,Chicago,3,1094,0
2991.17,Cheque,Seattle,22,1019,0
4405.67,Online,Houston,6,1080,1
257.53,Cheque,Houston,11,1083,0
1292.74,Transfer,New York,12,1091,0
2330.53,BillPay,New York,4,1084,0
1142.62,Online,Atlanta,5,1082,0
3722.09,BillPay,Los Angeles,1,1062,0
4596.85,POS,Los Angeles,20,1066,0
2124.61,ATM,New York,6,1029,0
1717.24,Online,Boston,13,1068,0
4808.14,Transfer,San Francisco,21,1069,1
2229.81,POS,San Francisco,13,1002,0
2450.35,POS,Atlanta,9,1048,0
1764.73,BillPay,Atlanta,3,1041,0
4548.65,POS,Dallas,2,1023,0
2849.09,Online,Miami,22,1043,0
3813.25,BillPay,Houston,13,1000,0
4060.92,POS,San Francisco,5,1053,0
1715.83,Transfer,Boston,22,1051,0
2174.13,Cheque,New York,14,1035,0
4243.87,Online,Seattle,7,1078,1
1822.64,Transfer,Boston,4,1037,0
3971.74,Transfer,Dallas,2,1043,1
4705.55,BillPay,Boston,2,1081,0
3119.82,ATM,Seattle,12,1086,0
3710.72,BillPay,Chicago,1,1046,0
4027.44,Online,Los Angeles,23,1028,1
4226.75,Online,Chicago,0,1050,1
1981.32,BillPay,Houston,11,1040,0
265.8,ATM,Houston,7,1085,0
2015.36,BillPay,San Francisco,18,1063,0
3372.04,Online,Seattle,8,1087,1
2257.25,ATM,Houston,13,1047,0
3747.33,Online,Atlanta,17,1076,1
1791.34,ATM,San Francisco,9,1096,0
3177.37,ATM,Dallas,8,1021,0
940.23,BillPay,San Francisco,5,1098,0
3749.35,BillPay,Chicago,0,1016,0
2733.02,BillPay,New York,4,1085,0
1028.28,ATM,Atlanta,9,1004,0
1466.64,ATM,Atlanta,12,1060,0
3745.56,Online,Miami,21,1088,1
2418.18,Transfer,Atlanta,22,1005,0
1088.0,BillPay,Atlanta,3,1052,0
4836.68,Cheque,Chicago,0,1080,0
3578.47,Online,Boston,20,1094,1
4786.1,Online,Atlanta,1,1016,1
2141.25,POS,New York,23,1058,0
2380.75,BillPay,Los Angeles,3,1096,0
4490.8,Online,Chicago,16,1038,1
2630.0,POS,Chicago,9,1053,0
3539.32,Cheque,Boston,22,1047,0
1268.34,Cheque,Miami,11,1036,0
2239.17,BillPay,Boston,1,1047,0
626.01,ATM,San Francisco,2,1067,0
1037.84,POS,Los Angeles,13,1077,0
14.71,ATM,Houston,14,1076,0
205.93,Cheque,Dallas,12,1026,0
4886.65,Cheque,Houston,8,1087,0
1219.34,Transfer,Miami,1,1026,0
3319.92,Transfer,Miami,18,1071,1
4197.11,Transfer,Atlanta,15,1062,1
2757.8,Transfer,Boston,10,1051,0
774.19,Online,San Francisco,11,1046,0
3643.3,Transfer,Atlanta,0,1020,1
3005.25,Online,Seattle,1,1056,1
3658.94,Online,San Francisco,15,1074,1
3851.04,BillPay,Miami,1,1094,0
4877.3,Online,Miami,18,1090,1
2872.08,Online,Chicago,9,1041,0
1714.79,Transfer,Seattle,18,1047,0
3245.84,Online,Atlanta,9,1026,1
351.52,ATM,Miami,15,1071,0
4488.01,Transfer,Seattle,12,1032,1
605.71,POS,Los Angeles,15,1075,0
1645.94,Transfer,Dallas,17,1034,0
4080.57,Online,Boston,23,1097,1
2990.59,ATM,Miami,7,1015,0
